Row ID,Order ID,Order Date,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Name,Gender,Segment,Contact ID,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category ID,Category,Sub Category ID,Sub-Category,Product Name,Unit Price,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
66,ORD-2020-0066,02-May-20,06-May-20,May,First Class,CUST-2020-0066,"Estiawan Prayoga, S.IP",Female,Home Office,CO-66,Gg. M.T Haryono No. 81,0848-780776,tri39@yahoo.com,31217,Tasikmalaya,Sulawesi Tengah,Indonesia,West,APAC,PROD-0064,CAT-01,Furniture,SC-01,Chairs,Chairs - Commodi,230.2833102,575.7082755,5,0.5,99.57165509,15.57,Medium,2020
67,ORD-2019-0067,11-Nov-19,19-Nov-19,November,Standard Class,CUST-2019-0067,"Surya Simanjuntak, S.I.Kom",Female,Home Office,CO-67,Gang Jamika No. 2,0829-535037,dimazpangestu@gmail.com,70589,Pangkalpinang,Jawa Barat,Indonesia,Central,US,PROD-0065,CAT-03,Technology,SC-05,Machines,Machines - Similique,191.7673469,939.66,5,0.02,162.982,24.95,Medium,2019
68,ORD-2018-0068,10-Dec-18,12-Dec-18,December,Standard Class,CUST-2018-0068,Atmaja Saragih,Female,Consumer,CO-68,Gang Tubagus Ismail No. 1,0860-389282,suci17@perum.edu,80182,Cimahi,Jawa Timur,Indonesia,East,APAC,PROD-0066,CAT-02,Office Supplies,SC-11,Binders,Binders - Iste,130.6156863,666.14,10,0.49,113.218,20.01,Medium,2018
69,ORD-2020-0069,29-Dec-20,02-Jan-21,January,First Class,CUST-2020-0069,"Genta Situmorang, M.TI.",Male,Home Office,CO-69,Gg. Kiaracondong No. 8,0837-952547,queensihombing@hotmail.com,82992,Surabaya,Nusa Tenggara Barat,Indonesia,East,LATAM,PROD-0067,CAT-01,Furniture,SC-01,Chairs,Chairs - Recusandae,236.5132234,361.8652317,3,0.49,31.44304635,40.93,High,2020
70,ORD-2016-0070,16-Jan-16,19-Jan-16,January,First Class,CUST-2016-0070,"Cut Cindy Gunawan, M.Farm",Female,Consumer,CO-70,Gg. Wonoayu No. 0,0885-439498,suci47@gmail.com,47102,Padangpanjang,Sulawesi Utara,Indonesia,Central,EMEA,PROD-0068,CAT-02,Office Supplies,SC-11,Binders,Binders - Officiis,140.6027979,728.3224932,7,0.26,119.2344986,26.43,Low,2016
71,ORD-2020-0071,20-Mar-20,30-Mar-20,March,First Class,CUST-2020-0071,Rachel Megantara,Female,Home Office,CO-71,Gang Surapati No. 588,0838-744986,jayadi71@pd.int,46963,Madiun,Maluku Utara,Indonesia,Central,LATAM,PROD-0069,CAT-02,Office Supplies,SC-11,Binders,Binders - Eaque,283.5490712,1315.66769,8,0.42,253.2735381,9.86,Critical,2020
72,ORD-2016-0072,23-Oct-16,25-Oct-16,October,Standard Class,CUST-2016-0072,Jamil Mulyani,Male,Consumer,CO-72,Gang Yos Sudarso No. 168,0826-388375,irfanpadmasari@yahoo.com,4797,Prabumulih,Aceh,Indonesia,South,US,PROD-0070,CAT-03,Technology,SC-03,Copiers,Copiers - Corrupti,87.40768686,681.7799575,10,0.22,126.2059915,10.15,Medium,2016
73,ORD-2019-0073,17-Jun-19,25-Jun-19,June,Second Class,CUST-2019-0073,Teguh Saptono,Female,Corporate,CO-73,Gang Cihampelas No. 09,0868-518098,intan41@perum.web.id,21655,Tomohon,Jawa Tengah,Indonesia,West,APAC,PROD-0071,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Eius,460.9043811,1866.662744,5,0.19,326.8025487,46.53,High,2019
74,ORD-2016-0074,21-Aug-16,23-Aug-16,August,First Class,CUST-2016-0074,dr. Jais Gunarto,Female,Consumer,CO-74,Jl. Rumah Sakit No. 87,0857-951201,marwatasuryatmi@cv.sch.id,88879,Parepare,Bali,Indonesia,East,APAC,PROD-0072,CAT-03,Technology,SC-03,Copiers,Copiers - Maxime,176.4999032,1013.109444,7,0.18,163.8618889,38.76,High,2016
75,ORD-2018-0075,09-May-18,19-May-18,May,Standard Class,CUST-2018-0075,"Balapati Agustina, M.Farm",Female,Consumer,CO-75,Gg. Pasirkoja No. 9,0883-632060,padmasariyosef@perum.go.id,30913,Palembang,Maluku Utara,Indonesia,East,EMEA,PROD-0073,CAT-03,Technology,SC-05,Machines,Machines - Nihil,95.28408154,156.2658937,2,0.18,21.08317875,10.17,Low,2018
76,ORD-2020-0076,28-Feb-20,03-Mar-20,March,Same Day,CUST-2020-0076,Shakila Putra,Male,Home Office,CO-76,Jalan HOS. Cokroaminoto No. 3,0894-969752,ynovitasari@yahoo.com,78585,Singkawang,Sulawesi Utara,Indonesia,South,APAC,PROD-0074,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Earum,278.4116819,751.7115411,5,0.46,137.1823082,13.16,Medium,2020
77,ORD-2020-0077,05-Apr-20,12-Apr-20,April,First Class,CUST-2020-0077,Puti Salahudin,Male,Home Office,CO-77,Gang Laswi No. 7,0891-132146,jtampubolon@hotmail.com,41986,Malang,Jawa Tengah,Indonesia,Central,EMEA,PROD-0075,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Illum,459.3865666,1116.309357,3,0.19,183.3018714,39.96,High,2020
78,ORD-2016-0078,17-Jan-16,20-Jan-16,January,Second Class,CUST-2016-0078,Tania Hutapea,Male,Home Office,CO-78,Gang Ronggowarsito No. 384,0820-385320,dariminsusanti@hotmail.com,30833,Bengkulu,Sulawesi Barat,Indonesia,West,US,PROD-0076,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Iure,173.0712498,429.2166996,4,0.38,61.49333992,24.35,Low,2016
79,ORD-2020-0079,05-Oct-20,13-Oct-20,October,Standard Class,CUST-2020-0079,Cinthia Zulaika,Male,Consumer,CO-79,Jl. Tubagus Ismail No. 7,0860-728437,kamalsinaga@yahoo.com,19380,Padangpanjang,Kalimantan Barat,Indonesia,Central,APAC,PROD-0077,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Amet,245.2533239,456.1711824,3,0.38,80.83423648,10.4,Critical,2020
80,ORD-2019-0080,21-Nov-19,24-Nov-19,November,Second Class,CUST-2019-0080,Winda Lailasari,Female,Home Office,CO-80,Jalan Antapani Lama No. 99,0839-624563,kairav78@cv.mil,52742,Ternate,Nusa Tenggara Barat,Indonesia,South,APAC,PROD-0078,CAT-02,Office Supplies,SC-11,Binders,Binders - Impedit,125.6216009,542.6853159,8,0.46,77.62706318,30.91,Critical,2019
81,ORD-2019-0081,09-Aug-19,14-Aug-19,August,First Class,CUST-2019-0081,"Praba Nababan, S.E.",Female,Consumer,CO-81,Gang Dipatiukur No. 12,0851-280222,psinaga@ud.id,45499,Kota Administrasi Jakarta Selatan,Papua,Indonesia,West,LATAM,PROD-0079,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Voluptate,136.9697581,427.3456452,4,0.22,76.92912903,8.54,Low,2019
82,ORD-2018-0082,02-Apr-18,06-Apr-18,April,Standard Class,CUST-2018-0082,Mulyanto Lazuardi,Male,Consumer,CO-82,Jalan Surapati No. 8,0875-763984,uyainahlantar@yahoo.com,32727,Padangpanjang,Sulawesi Utara,Indonesia,Central,EMEA,PROD-0080,CAT-02,Office Supplies,SC-04,Art,Art - Quidem,276.5568182,730.11,3,0.12,132.142,13.88,Medium,2018
83,ORD-2016-0083,07-Nov-16,10-Nov-16,November,Same Day,CUST-2016-0083,"Rudi Pratama, S.H.",Female,Home Office,CO-83,Gang Ciumbuleuit No. 1,0884-570711,karennasyiah@cv.my.id,39718,Banjarmasin,Sulawesi Tenggara,Indonesia,South,LATAM,PROD-0081,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Delectus,286.8395509,1560.407157,8,0.32,280.4714314,31.61,Low,2016
84,ORD-2020-0084,18-Jul-20,20-Jul-20,July,Standard Class,CUST-2020-0084,Mutia Pratiwi,Female,Corporate,CO-84,Gang Asia Afrika No. 40,0814-159653,gunawanslamet@pt.net,4622,Medan,Papua Barat,Indonesia,South,LATAM,PROD-0082,CAT-01,Furniture,SC-01,Chairs,Chairs - Occaecati,84.89163237,618.86,9,0.19,75.832,47.94,High,2020
85,ORD-2019-0085,04-Dec-19,14-Dec-19,December,Second Class,CUST-2019-0085,Keisha Hutapea,Female,Home Office,CO-85,Jalan Jend. Sudirman No. 6,0870-625721,adiarjadamanik@pd.ponpes.id,33752,Depok,Jambi,Indonesia,East,APAC,PROD-0083,CAT-02,Office Supplies,SC-11,Binders,Binders - Aliquid,249.8077941,764.4118499,6,0.49,118.80237,34.08,High,2019
86,ORD-2017-0086,11-Nov-17,19-Nov-17,November,Same Day,CUST-2017-0086,"Hari Susanti, S.Ked",Male,Corporate,CO-86,Jl. Dipenogoro No. 0,0857-396635,prasastabakidin@yahoo.com,38302,Kediri,Maluku Utara,Indonesia,West,US,PROD-0084,CAT-02,Office Supplies,SC-11,Binders,Binders - Repellat,78.0384455,454.1837528,6,0.03,55.30675057,35.53,Low,2017
87,ORD-2018-0087,21-Aug-18,31-Aug-18,August,Second Class,CUST-2018-0087,"Ir. Reza Sinaga, S.H.",Female,Consumer,CO-87,Jl. Tubagus Ismail No. 40,0884-795847,fpuspita@ud.go.id,66246,Tomohon,Sulawesi Utara,Indonesia,East,LATAM,PROD-0085,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Excepturi,50.63220851,86.07475446,2,0.15,-23.40504911,40.62,Medium,2018
88,ORD-2020-0088,25-Nov-20,27-Nov-20,November,Same Day,CUST-2020-0088,Eja Megantara,Female,Consumer,CO-88,Gg. Veteran No. 8,0856-423869,qprasasta@ud.my.id,18304,Tangerang,Banten,Indonesia,East,EMEA,PROD-0086,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Aut,203.3345863,561.2034581,3,0.08,71.77069163,40.47,High,2020
89,ORD-2018-0089,15-Mar-18,25-Mar-18,March,Second Class,CUST-2018-0089,"KH. Langgeng Winarsih, M.Pd",Female,Consumer,CO-89,Jalan Rumah Sakit No. 03,0830-289630,kuswandarijayeng@pd.co.id,67854,Mataram,Sumatera Selatan,Indonesia,East,US,PROD-0087,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Praesentium,178.2019231,370.66,4,0.48,35.272,38.86,Critical,2018
90,ORD-2017-0090,30-Jun-17,09-Jul-17,July,Second Class,CUST-2017-0090,Rangga Halimah,Female,Corporate,CO-90,Gg. Raya Setiabudhi No. 09,0834-485709,anggabayarajata@ud.id,93785,Tual,Sumatera Barat,Indonesia,West,US,PROD-0088,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Temporibus,149.280113,543.3796113,7,0.48,67.61592225,41.06,Medium,2017
91,ORD-2018-0091,15-Oct-18,16-Oct-18,October,Same Day,CUST-2018-0091,Michelle Narpati,Female,Home Office,CO-91,Jl. R.E Martadinata No. 28,0823-845957,hutagalunguli@pt.edu,12038,Medan,Bengkulu,Indonesia,Central,LATAM,PROD-0089,CAT-01,Furniture,SC-02,Tables,Tables - Sit,291.0865182,2436.394157,9,0.07,439.6888315,47.59,Medium,2018
92,ORD-2019-0092,05-Sep-19,11-Sep-19,September,First Class,CUST-2019-0092,"Warji Susanti, M.Kom.",Female,Consumer,CO-92,Jl. Jayawijaya No. 6,0860-626392,nurainikunthara@pt.gov,18233,Manado,Kepulauan Riau,Indonesia,South,EMEA,PROD-0090,CAT-02,Office Supplies,SC-11,Binders,Binders - Nam,320.411007,269.1452459,1,0.16,16.66904918,37.16,Low,2019
93,ORD-2017-0093,31-Jan-17,03-Feb-17,February,First Class,CUST-2017-0093,Latika Haryanti,Female,Corporate,CO-93,Gg. Ciwastra No. 0,0899-971482,ywibowo@pt.net,65918,Kediri,Kalimantan Tengah,Indonesia,East,US,PROD-0091,CAT-02,Office Supplies,SC-11,Binders,Binders - Voluptate,581.5734019,505.9688596,1,0.13,71.49377193,29.7,Critical,2017
94,ORD-2016-0094,10-Dec-16,15-Dec-16,December,Second Class,CUST-2016-0094,Dr. Humaira Gunawan,Female,Consumer,CO-94,Jalan Jend. Sudirman No. 03,0816-350021,thutagalung@perum.go.id,62185,Bengkulu,Sulawesi Selatan,Indonesia,West,US,PROD-0092,CAT-01,Furniture,SC-01,Chairs,Chairs - Eveniet,142.1037879,795.7812121,8,0.3,130.9662424,28.19,Medium,2016
95,ORD-2017-0095,22-Nov-17,27-Nov-17,November,Same Day,CUST-2017-0095,Ganep Suartini,Male,Home Office,CO-95,Jalan KH Amin Jasuta No. 77,0855-352249,intan66@perum.net,31142,Tasikmalaya,Jawa Tengah,Indonesia,West,EMEA,PROD-0093,CAT-03,Technology,SC-10,Phones,Phones - Molestias,60.26888951,350.764937,6,0.03,42.3229874,27.83,High,2017
96,ORD-2019-0096,03-May-19,11-May-19,May,First Class,CUST-2019-0096,Cici Iswahyudi,Female,Corporate,CO-96,Gang Siliwangi No. 12,0842-883618,setyahassanah@pt.ponpes.id,99560,Padang Sidempuan,Papua Barat,Indonesia,Central,LATAM,PROD-0094,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Blanditiis,123.8117381,151.0503205,2,0.39,10.2500641,19.96,High,2019
97,ORD-2018-0097,09-Oct-18,18-Oct-18,October,Standard Class,CUST-2018-0097,Sutan Kenzie Nurdiyanti,Male,Home Office,CO-97,Jalan HOS. Cokroaminoto No. 44,0869-829168,budimarbun@yahoo.com,64715,Kota Administrasi Jakarta Barat,Sumatera Barat,Indonesia,West,EMEA,PROD-0095,CAT-01,Furniture,SC-01,Chairs,Chairs - Saepe,78.97413823,619.1572437,8,0.02,83.23144875,40.6,High,2018
98,ORD-2018-0098,28-Aug-18,02-Sep-18,September,Same Day,CUST-2018-0098,Jagapati Kurniawan,Female,Corporate,CO-98,Jalan Suniaraja No. 96,0814-889882,bsitorus@hotmail.com,45937,Cirebon,Riau,Indonesia,East,LATAM,PROD-0096,CAT-02,Office Supplies,SC-11,Binders,Binders - Ipsum,329.6919808,1701.210621,6,0.14,315.5821242,24.66,Critical,2018
99,ORD-2019-0099,24-Apr-19,01-May-19,May,Standard Class,CUST-2019-0099,"Talia Usada, M.Kom.",Male,Corporate,CO-99,Gang Pelajar Pejuang No. 51,0898-621691,wirdapudjiastuti@pd.my.id,16724,Kota Administrasi Jakarta Pusat,Jawa Tengah,Indonesia,South,LATAM,PROD-0097,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Nisi,9.582009768,47.91004884,10,0.5,-8.637990232,18.22,High,2019
100,ORD-2016-0100,02-Nov-16,08-Nov-16,November,Standard Class,CUST-2016-0100,Belinda Hassanah,Female,Corporate,CO-100,Gang R.E Martadinata No. 589,0887-852524,prayogatira@cv.sch.id,56101,Jayapura,Sumatera Selatan,Indonesia,West,EMEA,PROD-0098,CAT-03,Technology,SC-05,Machines,Machines - Quas,267.7359302,171.3509953,1,0.36,1.600199061,32.67,Critical,2016
101,ORD-2018-0101,05-Aug-18,06-Aug-18,August,First Class,CUST-2018-0101,Ir. Gawati Hassanah,Female,Corporate,CO-101,Gang Tebet Barat Dalam No. 8,0875-940010,asirwanda71@pd.edu,45738,Malang,Sulawesi Utara,Indonesia,East,APAC,PROD-0099,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Consequatur,202.0087719,355.5354385,2,0.12,49.80708771,21.3,High,2018
102,ORD-2020-0102,19-Jun-20,22-Jun-20,June,Same Day,CUST-2020-0102,"Tami Hartati, S.Psi",Female,Corporate,CO-102,Jalan Gardujati No. 512,0866-900152,indahmanullang@perum.id,22660,Palopo,Sulawesi Selatan,Indonesia,Central,EMEA,PROD-0100,CAT-03,Technology,SC-03,Copiers,Copiers - Molestias,239.1748737,1052.369444,5,0.12,172.3638889,38.11,Critical,2020
103,ORD-2020-0103,02-Jan-20,09-Jan-20,January,First Class,CUST-2020-0103,"Gabriella Putra, S.T.",Female,Corporate,CO-103,Jl. Siliwangi No. 37,0867-324993,umi78@perum.sch.id,55792,Singkawang,DKI Jakarta,Indonesia,South,US,PROD-0101,CAT-01,Furniture,SC-01,Chairs,Chairs - Veniam,92.87052433,143.0206075,2,0.23,3.574121492,25.03,High,2020
104,ORD-2018-0104,22-Feb-18,28-Feb-18,February,First Class,CUST-2018-0104,Devi Permadi,Female,Corporate,CO-104,Jl. Soekarno Hatta No. 2,0830-846385,iriyanti@hotmail.com,62782,Pasuruan,Lampung,Indonesia,East,LATAM,PROD-0102,CAT-03,Technology,SC-08,Accessories,Accessories - Deserunt,145.3873112,348.9295469,4,0.4,42.55590938,27.23,Low,2018
105,ORD-2020-0105,13-Mar-20,23-Mar-20,March,Standard Class,CUST-2020-0105,Zaenab Hartati,Female,Home Office,CO-105,Jalan Rajiman No. 368,0826-741674,alestari@hotmail.com,72190,Kupang,Banten,Indonesia,Central,APAC,PROD-0103,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Harum,150.6755616,891.9993248,8,0.26,136.349865,42.05,High,2020
106,ORD-2017-0106,29-Mar-17,04-Apr-17,April,First Class,CUST-2017-0106,T. Cawisadi Haryanti,Female,Corporate,CO-106,Jl. Pasteur No. 5,0897-642491,npalastri@pt.org,45171,Gorontalo,Nusa Tenggara Timur,Indonesia,South,EMEA,PROD-0104,CAT-03,Technology,SC-08,Accessories,Accessories - Voluptatum,329.1025641,770.1,3,0.22,146.53,7.49,High,2017
107,ORD-2020-0107,25-Aug-20,28-Aug-20,August,Standard Class,CUST-2020-0107,"Ikhsan Marbun, M.Ak",Male,Consumer,CO-107,Jl. Cikutra Barat No. 5,0851-843788,marsudisiregar@yahoo.com,81260,Sungai Penuh,Jawa Barat,Indonesia,East,LATAM,PROD-0105,CAT-03,Technology,SC-03,Copiers,Copiers - Voluptates,188.3266667,847.47,5,0.1,152.144,17.35,Low,2020
108,ORD-2020-0108,02-Dec-20,11-Dec-20,December,First Class,CUST-2020-0108,Drajat Maulana,Male,Home Office,CO-108,Gg. Rajiman No. 946,0884-261684,ohutagalung@gmail.com,84577,Sawahlunto,Aceh,Indonesia,East,LATAM,PROD-0106,CAT-03,Technology,SC-10,Phones,Phones - Consectetur,274.2187392,263.2499896,1,0.04,12.94999792,39.7,Low,2020
109,ORD-2017-0109,11-Oct-17,21-Oct-17,October,Same Day,CUST-2017-0109,Siska Widiastuti,Male,Corporate,CO-109,Gg. Lembong No. 37,0890-672079,kasim58@hotmail.com,97500,Sorong,Sulawesi Tenggara,Indonesia,South,LATAM,PROD-0107,CAT-02,Office Supplies,SC-12,Paper,Paper - Ad,78.84964935,469.1554136,7,0.15,86.13108273,7.7,Critical,2017
110,ORD-2019-0110,18-Feb-19,26-Feb-19,February,Same Day,CUST-2019-0110,"R. Maida Hasanah, S.Ked",Male,Corporate,CO-110,Jl. Suryakencana No. 24,0887-250647,jais15@pt.biz.id,61103,Batu,Jawa Barat,Indonesia,South,LATAM,PROD-0108,CAT-03,Technology,SC-03,Copiers,Copiers - Rerum,311.451588,579.2999537,3,0.38,106.0799907,9.78,Medium,2019
111,ORD-2019-0111,29-Mar-19,31-Mar-19,March,Standard Class,CUST-2019-0111,Ir. Ibun Anggriawan,Female,Consumer,CO-111,Jalan W.R. Supratman No. 2,0828-201514,pradanapranata@gmail.com,15542,Tomohon,Jawa Barat,Indonesia,Central,LATAM,PROD-0088,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Temporibus,149.280113,264.2258,3,0.41,15.39516,37.45,Medium,2019
112,ORD-2017-0112,20-Sep-17,28-Sep-17,September,Same Day,CUST-2017-0112,Bagiya Nuraini,Female,Corporate,CO-112,Gg. Sentot Alibasa No. 3,0873-124302,rsusanti@cv.int,56523,Sukabumi,DKI Jakarta,Indonesia,Central,US,PROD-0109,CAT-03,Technology,SC-05,Machines,Machines - Expedita,235.5169366,668.8680999,4,0.29,116.11362,17.66,Critical,2017
113,ORD-2018-0113,03-Aug-18,12-Aug-18,August,First Class,CUST-2018-0113,Ir. Tantri Sudiati,Male,Corporate,CO-113,Gg. Laswi No. 9,0827-377319,psihombing@cv.go.id,37918,Mataram,Maluku Utara,Indonesia,South,US,PROD-0110,CAT-02,Office Supplies,SC-11,Binders,Binders - Delectus,56.46944444,406.58,10,0.28,63.326,17.99,Critical,2018
114,ORD-2020-0114,30-May-20,07-Jun-20,June,Standard Class,CUST-2020-0114,"Ir. Lili Utama, M.Pd",Male,Consumer,CO-114,Jalan Asia Afrika No. 1,0822-513037,irfan00@perum.mil.id,18892,Bau-Bau,Maluku,Indonesia,South,LATAM,PROD-0111,CAT-03,Technology,SC-03,Copiers,Copiers - Beatae,319.9004074,895.7211407,4,0.3,172.3342281,6.81,High,2020
115,ORD-2017-0115,18-Jul-17,24-Jul-17,July,Same Day,CUST-2017-0115,Respati Mangunsong,Female,Consumer,CO-115,Jalan Rajawali Timur No. 6,0887-640546,prasastacawuk@pt.biz.id,10202,Malang,Sumatera Utara,Indonesia,East,LATAM,PROD-0112,CAT-03,Technology,SC-03,Copiers,Copiers - Quas,54.05313831,340.5347714,10,0.37,47.96695427,20.14,Critical,2017
116,ORD-2020-0116,31-Oct-20,05-Nov-20,November,Same Day,CUST-2020-0116,"Tgk. Eli Wahyudin, S.E.I",Male,Corporate,CO-116,Jl. Rumah Sakit No. 48,0852-806537,keisha17@perum.sch.id,52419,Kediri,Sumatera Selatan,Indonesia,Central,US,PROD-0113,CAT-03,Technology,SC-03,Copiers,Copiers - A,267.1327314,186.992912,1,0.3,2.898582399,34.5,Medium,2020
117,ORD-2016-0117,18-Jan-16,28-Jan-16,January,Same Day,CUST-2016-0117,"Cut Hesti Gunawan, M.Kom.",Male,Home Office,CO-117,Jalan Jend. Sudirman No. 863,0890-856215,rafisimanjuntak@yahoo.com,95180,Jayapura,Sumatera Utara,Indonesia,West,EMEA,PROD-0114,CAT-03,Technology,SC-08,Accessories,Accessories - Aperiam,181.8129779,327.2633601,2,0.1,41.60267203,23.85,Critical,2016
118,ORD-2017-0118,05-Jun-17,12-Jun-17,June,Same Day,CUST-2017-0118,Tomi Hastuti,Male,Home Office,CO-118,Gang Dipatiukur No. 7,0827-643878,himawan49@perum.desa.id,38320,Bandar Lampung,Kalimantan Timur,Indonesia,East,LATAM,PROD-0115,CAT-03,Technology,SC-05,Machines,Machines - Quis,128.207761,400.0082143,6,0.48,51.01164286,28.99,Low,2017
119,ORD-2018-0119,15-May-18,25-May-18,May,Same Day,CUST-2018-0119,"Salman Anggriawan, S.Psi",Male,Consumer,CO-119,Gang Dr. Djunjunan No. 836,0845-685196,megantarakurnia@gmail.com,38657,Sawahlunto,Gorontalo,Indonesia,South,EMEA,PROD-0116,CAT-02,Office Supplies,SC-04,Art,Art - Quae,110.6218583,743.378888,8,0.16,101.6557776,47.02,Low,2018
120,ORD-2018-0120,21-Feb-18,23-Feb-18,February,Same Day,CUST-2018-0120,"Reza Wijaya, S.Pt",Female,Corporate,CO-120,Jalan Moch. Toha No. 45,0828-404561,makara74@gmail.com,32912,Cimahi,Sulawesi Tengah,Indonesia,Central,LATAM,PROD-0117,CAT-03,Technology,SC-10,Phones,Phones - Omnis,640.3408288,3432.226842,8,0.33,671.8153684,14.63,Low,2018
121,ORD-2020-0121,01-May-20,06-May-20,May,Second Class,CUST-2020-0121,Devi Nasyiah,Male,Home Office,CO-121,Gg. Rajawali Timur No. 41,0885-350905,yuliasihombing@cv.edu,35680,Kota Administrasi Jakarta Selatan,Kalimantan Barat,Indonesia,East,APAC,PROD-0118,CAT-03,Technology,SC-08,Accessories,Accessories - Aliquam,395.6762336,375.8924219,1,0.05,48.91848438,26.26,Medium,2020
122,ORD-2016-0122,06-Jun-16,15-Jun-16,June,Second Class,CUST-2016-0122,"Dr. Puti Pudjiastuti, S.H.",Female,Home Office,CO-122,Jalan HOS. Cokroaminoto No. 003,0870-600641,ramawahyudin@perum.ac.id,1372,Magelang,Jambi,Indonesia,East,LATAM,PROD-0119,CAT-02,Office Supplies,SC-04,Art,Art - Animi,293.6801759,393.5314357,2,0.33,40.46628714,38.24,High,2016
123,ORD-2017-0123,29-Jun-17,06-Jul-17,July,Second Class,CUST-2017-0123,Cawisadi Pertiwi,Male,Corporate,CO-123,Gang Astana Anyar No. 62,0873-295361,hardisaefullah@yahoo.com,20999,Sukabumi,Lampung,Indonesia,South,APAC,PROD-0120,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Praesentium,196.713362,212.450431,2,0.46,17.0400862,25.45,Critical,2017
124,ORD-2017-0124,10-Jun-17,19-Jun-17,June,Same Day,CUST-2017-0124,drg. Aswani Irawan,Female,Consumer,CO-124,Jalan Veteran No. 838,0824-446747,etamba@ud.go.id,20593,Kota Administrasi Jakarta Utara,Bengkulu,Indonesia,East,US,PROD-0121,CAT-03,Technology,SC-03,Copiers,Copiers - Optio,558.2712329,351.7108767,1,0.37,39.79217535,30.55,Medium,2017
125,ORD-2017-0125,25-Jul-17,04-Aug-17,August,Same Day,CUST-2017-0125,Vivi Padmasari,Female,Home Office,CO-125,Jl. Pacuan Kuda No. 3,0851-190951,prasetyakasiyah@yahoo.com,22395,Semarang,Bali,Indonesia,West,APAC,PROD-0122,CAT-01,Furniture,SC-02,Tables,Tables - Voluptatibus,346.0238371,1384.095348,4,0,251.7190697,25.1,Low,2017
126,ORD-2018-0126,30-Sep-18,05-Oct-18,October,First Class,CUST-2018-0126,Qori Pratiwi,Female,Home Office,CO-126,Gg. R.E Martadinata No. 27,0856-826420,hakimjaka@pt.com,93252,Banjarmasin,Bali,Indonesia,East,APAC,PROD-0123,CAT-03,Technology,SC-10,Phones,Phones - Dignissimos,374.2460523,898.1905256,3,0.2,134.3581051,45.28,Low,2018
127,ORD-2016-0127,15-Aug-16,20-Aug-16,August,Standard Class,CUST-2016-0127,"Dinda Kusumo, M.TI.",Male,Consumer,CO-127,Gg. Kapten Muslihat No. 91,0827-601410,mariadi22@hotmail.com,75289,Jayapura,Kalimantan Barat,Indonesia,East,US,PROD-0124,CAT-03,Technology,SC-03,Copiers,Copiers - Minus,86.76748971,421.69,9,0.46,43.248,41.09,Medium,2016
128,ORD-2017-0128,30-Apr-17,10-May-17,May,First Class,CUST-2017-0128,"Shakila Sihombing, S.E.I",Female,Home Office,CO-128,Gg. Ahmad Yani No. 295,0856-181896,mandasarieko@pt.co.id,15704,Kota Administrasi Jakarta Barat,DI Yogyakarta,Indonesia,Central,APAC,PROD-0125,CAT-03,Technology,SC-08,Accessories,Accessories - Laudantium,209.0471014,576.97,3,0.08,90.514,24.88,Medium,2017
129,ORD-2020-0129,09-Apr-20,17-Apr-20,April,First Class,CUST-2020-0129,"R. Najib Adriansyah, S.Gz",Female,Consumer,CO-129,Gang Jend. A. Yani No. 76,0868-238353,ejanuar@hotmail.com,27104,Lubuklinggau,Kepulauan Bangka Belitung,Indonesia,West,US,PROD-0126,CAT-03,Technology,SC-10,Phones,Phones - Corporis,168.8999496,540.4798387,5,0.36,66.35596774,41.74,Medium,2020
130,ORD-2020-0130,29-Jan-20,31-Jan-20,January,First Class,CUST-2020-0130,Ella Waluyo,Female,Corporate,CO-130,Jl. Sadang Serang No. 9,0899-166857,astutisilvia@gmail.com,20153,Padang Sidempuan,Kepulauan Bangka Belitung,Indonesia,Central,APAC,PROD-0127,CAT-02,Office Supplies,SC-11,Binders,Binders - Ut,140.4084153,261.1596524,3,0.38,3.211930484,49.02,Critical,2020
131,ORD-2018-0131,20-Apr-18,27-Apr-18,April,Same Day,CUST-2018-0131,Gilda Kuswoyo,Female,Corporate,CO-131,Gang Jakarta No. 506,0820-815894,tina97@pt.gov,17146,Pasuruan,Kepulauan Bangka Belitung,Indonesia,East,LATAM,PROD-0128,CAT-01,Furniture,SC-02,Tables,Tables - Consectetur,135.8135738,703.5143125,7,0.26,125.6828625,15.02,High,2018
